Training on 285 samples. Training 30000 steps.
2019-11-11 01:08:44 step:19600 loss:0.1408 l_f:0.1066 loss_0:0.1504 loss_1:0.1653 
2019-11-11 01:09:11 step:19620 loss:0.2844 l_f:0.1843 loss_0:0.2231 loss_1:0.4459 
2019-11-11 01:09:38 step:19640 loss:0.1348 l_f:0.0883 loss_0:0.1096 loss_1:0.2066 
2019-11-11 01:10:06 step:19660 loss:0.1504 l_f:0.1051 loss_0:0.1341 loss_1:0.2120 
2019-11-11 01:10:33 step:19680 loss:0.1481 l_f:0.1096 loss_0:0.1325 loss_1:0.2022 
2019-11-11 01:11:00 step:19700 loss:0.1627 l_f:0.1261 loss_0:0.1407 loss_1:0.2215 
2019-11-11 01:11:27 step:19720 loss:0.1214 l_f:0.0829 loss_0:0.1009 loss_1:0.1803 
2019-11-11 01:11:55 step:19740 loss:0.1578 l_f:0.1238 loss_0:0.1526 loss_1:0.1969 
2019-11-11 01:12:22 step:19760 loss:0.1152 l_f:0.0792 loss_0:0.0971 loss_1:0.1694 
2019-11-11 01:12:49 step:19780 loss:0.2495 l_f:0.2300 loss_0:0.2456 loss_1:0.2727 
2019-11-11 01:13:17 step:19800 loss:0.2309 l_f:0.1582 loss_0:0.2023 loss_1:0.3322 
2019-11-11 01:13:45 step:19820 loss:0.1684 l_f:0.1420 loss_0:0.1613 loss_1:0.2020 
2019-11-11 01:14:12 step:19840 loss:0.1458 l_f:0.0965 loss_0:0.1478 loss_1:0.1930 
2019-11-11 01:14:39 step:19860 loss:0.2060 l_f:0.1623 loss_0:0.1826 loss_1:0.2730 
2019-11-11 01:15:06 step:19880 loss:0.2212 l_f:0.1613 loss_0:0.1854 loss_1:0.3168 
2019-11-11 01:15:34 step:19900 loss:0.1347 l_f:0.0888 loss_0:0.1225 loss_1:0.1927 
2019-11-11 01:16:01 step:19920 loss:0.0895 l_f:0.0691 loss_0:0.0986 loss_1:0.1010 
2019-11-11 01:16:29 step:19940 loss:0.0941 l_f:0.0615 loss_0:0.0992 loss_1:0.1217 
2019-11-11 01:16:56 step:19960 loss:0.2475 l_f:0.1661 loss_0:0.1807 loss_1:0.3958 
2019-11-11 01:17:23 step:19980 loss:0.4162 l_f:0.3933 loss_0:0.4286 loss_1:0.4267 
2019-11-11 01:17:51 step:20000 loss:0.1437 l_f:0.0941 loss_0:0.1381 loss_1:0.1988 
2019-11-11 01:18:19 step:20020 loss:0.1282 l_f:0.0948 loss_0:0.1164 loss_1:0.1733 
2019-11-11 01:18:46 step:20040 loss:0.2363 l_f:0.1906 loss_0:0.2095 loss_1:0.3089 
2019-11-11 01:19:13 step:20060 loss:0.1429 l_f:0.1056 loss_0:0.1223 loss_1:0.2008 
2019-11-11 01:19:40 step:20080 loss:0.2553 l_f:0.1930 loss_0:0.2136 loss_1:0.3594 
2019-11-11 01:20:08 step:20100 loss:0.1653 l_f:0.1274 loss_0:0.1553 loss_1:0.2132 
2019-11-11 01:20:35 step:20120 loss:0.1547 l_f:0.1281 loss_0:0.1530 loss_1:0.1830 
2019-11-11 01:21:03 step:20140 loss:0.1387 l_f:0.1074 loss_0:0.1306 loss_1:0.1782 
2019-11-11 01:21:30 step:20160 loss:0.1861 l_f:0.1330 loss_0:0.1674 loss_1:0.2580 
2019-11-11 01:21:57 step:20180 loss:0.2014 l_f:0.1700 loss_0:0.1998 loss_1:0.2344 
2019-11-11 01:22:24 step:20200 loss:0.1077 l_f:0.0871 loss_0:0.1000 loss_1:0.1361 
2019-11-11 01:22:52 step:20220 loss:0.2609 l_f:0.2304 loss_0:0.2709 loss_1:0.2814 
2019-11-11 01:23:19 step:20240 loss:0.1085 l_f:0.0586 loss_0:0.1008 loss_1:0.1663 
2019-11-11 01:23:47 step:20260 loss:0.1464 l_f:0.1073 loss_0:0.1701 loss_1:0.1619 
2019-11-11 01:24:14 step:20280 loss:0.1279 l_f:0.0697 loss_0:0.1169 loss_1:0.1970 
2019-11-11 01:24:41 step:20300 loss:0.1910 l_f:0.1694 loss_0:0.2299 loss_1:0.1738 
2019-11-11 01:25:08 step:20320 loss:0.1675 l_f:0.1142 loss_0:0.1481 loss_1:0.2403 
2019-11-11 01:25:36 step:20340 loss:0.4106 l_f:0.3950 loss_0:0.4172 loss_1:0.4197 
2019-11-11 01:26:03 step:20360 loss:0.1712 l_f:0.1278 loss_0:0.1658 loss_1:0.2200 
2019-11-11 01:26:30 step:20380 loss:0.1789 l_f:0.1208 loss_0:0.1839 loss_1:0.2320 
2019-11-11 01:26:58 step:20400 loss:0.3972 l_f:0.3850 loss_0:0.4100 loss_1:0.3965 
2019-11-11 01:27:26 step:20420 loss:0.1581 l_f:0.1239 loss_0:0.1579 loss_1:0.1925 
2019-11-11 01:27:53 step:20440 loss:0.1164 l_f:0.0828 loss_0:0.1201 loss_1:0.1463 
2019-11-11 01:28:21 step:20460 loss:0.2154 l_f:0.1487 loss_0:0.2066 loss_1:0.2908 
2019-11-11 01:28:49 step:20480 loss:0.1272 l_f:0.0986 loss_0:0.1036 loss_1:0.1795 
2019-11-11 01:29:16 step:20500 loss:0.1694 l_f:0.1134 loss_0:0.1213 loss_1:0.2734 
2019-11-11 01:29:43 step:20520 loss:0.1139 l_f:0.0888 loss_0:0.1134 loss_1:0.1395 
2019-11-11 01:30:11 step:20540 loss:0.2490 l_f:0.1573 loss_0:0.1934 loss_1:0.3964 
2019-11-11 01:30:38 step:20560 loss:0.1521 l_f:0.1273 loss_0:0.1620 loss_1:0.1670 
2019-11-11 01:31:05 step:20580 loss:0.2099 l_f:0.1770 loss_0:0.2057 loss_1:0.2470 
2019-11-11 01:31:32 step:20600 loss:0.4071 l_f:0.3906 loss_0:0.4349 loss_1:0.3957 
2019-11-11 01:32:00 step:20620 loss:0.4185 l_f:0.3942 loss_0:0.4230 loss_1:0.4383 
2019-11-11 01:32:27 step:20640 loss:0.2580 l_f:0.2332 loss_0:0.2572 loss_1:0.2836 
2019-11-11 01:32:54 step:20660 loss:0.0824 l_f:0.0500 loss_0:0.0735 loss_1:0.1237 
2019-11-11 01:33:22 step:20680 loss:0.1138 l_f:0.0929 loss_0:0.1040 loss_1:0.1446 
2019-11-11 01:33:49 step:20700 loss:0.1757 l_f:0.1282 loss_0:0.1752 loss_1:0.2237 
2019-11-11 01:34:16 step:20720 loss:0.1134 l_f:0.0614 loss_0:0.0757 loss_1:0.2032 
2019-11-11 01:34:43 step:20740 loss:0.4032 l_f:0.3915 loss_0:0.4106 loss_1:0.4074 
2019-11-11 01:35:10 step:20760 loss:0.1978 l_f:0.1518 loss_0:0.2111 loss_1:0.2304 
2019-11-11 01:35:38 step:20780 loss:0.1290 l_f:0.0898 loss_0:0.1258 loss_1:0.1714 
2019-11-11 01:36:05 step:20800 loss:0.1816 l_f:0.1400 loss_0:0.1519 loss_1:0.2529 
2019-11-11 01:36:33 step:20820 loss:0.1036 l_f:0.0534 loss_0:0.1010 loss_1:0.1565 
2019-11-11 01:37:00 step:20840 loss:0.1195 l_f:0.0844 loss_0:0.1081 loss_1:0.1660 
2019-11-11 01:37:27 step:20860 loss:0.1689 l_f:0.1362 loss_0:0.1453 loss_1:0.2252 
2019-11-11 01:37:54 step:20880 loss:0.1333 l_f:0.1000 loss_0:0.1239 loss_1:0.1761 
2019-11-11 01:38:21 step:20900 loss:0.1637 l_f:0.1111 loss_0:0.1568 loss_1:0.2231 
2019-11-11 01:38:49 step:20920 loss:0.1261 l_f:0.0927 loss_0:0.1131 loss_1:0.1726 
2019-11-11 01:39:16 step:20940 loss:0.2226 l_f:0.1917 loss_0:0.2246 loss_1:0.2514 
2019-11-11 01:39:44 step:20960 loss:0.2324 l_f:0.2068 loss_0:0.2454 loss_1:0.2450 
2019-11-11 01:40:11 step:20980 loss:0.1474 l_f:0.1264 loss_0:0.1355 loss_1:0.1803 
2019-11-11 01:40:38 step:21000 loss:0.0979 l_f:0.0618 loss_0:0.0999 loss_1:0.1319 
2019-11-11 01:41:06 step:21020 loss:0.1388 l_f:0.1043 loss_0:0.1427 loss_1:0.1694 
2019-11-11 01:41:33 step:21040 loss:0.1019 l_f:0.0807 loss_0:0.1002 loss_1:0.1250 
2019-11-11 01:42:00 step:21060 loss:0.4173 l_f:0.4088 loss_0:0.4256 loss_1:0.4175 
2019-11-11 01:42:28 step:21080 loss:0.1314 l_f:0.1083 loss_0:0.1234 loss_1:0.1625 
2019-11-11 01:42:55 step:21100 loss:0.1154 l_f:0.0817 loss_0:0.1014 loss_1:0.1633 
2019-11-11 01:43:22 step:21120 loss:0.1526 l_f:0.1338 loss_0:0.1550 loss_1:0.1690 
2019-11-11 01:43:49 step:21140 loss:0.1321 l_f:0.0911 loss_0:0.1560 loss_1:0.1494 
2019-11-11 01:44:17 step:21160 loss:0.1490 l_f:0.1071 loss_0:0.1581 loss_1:0.1820 
2019-11-11 01:44:44 step:21180 loss:0.0581 l_f:0.0399 loss_0:0.0617 loss_1:0.0727 
2019-11-11 01:45:11 step:21200 loss:0.1025 l_f:0.0728 loss_0:0.0884 loss_1:0.1462 
2019-11-11 01:45:39 step:21220 loss:0.1923 l_f:0.1089 loss_0:0.1561 loss_1:0.3119 
2019-11-11 01:46:07 step:21240 loss:0.1161 l_f:0.0885 loss_0:0.1194 loss_1:0.1405 
2019-11-11 01:46:34 step:21260 loss:0.4183 l_f:0.4032 loss_0:0.4413 loss_1:0.4103 
2019-11-11 01:47:01 step:21280 loss:0.1031 l_f:0.0869 loss_0:0.1054 loss_1:0.1170 
2019-11-11 01:47:28 step:21300 loss:0.0799 l_f:0.0497 loss_0:0.0678 loss_1:0.1222 
2019-11-11 01:47:56 step:21320 loss:0.3998 l_f:0.3932 loss_0:0.4064 loss_1:0.3998 
2019-11-11 01:48:22 step:21340 loss:0.2077 l_f:0.1622 loss_0:0.1638 loss_1:0.2973 
2019-11-11 01:48:49 step:21360 loss:0.1096 l_f:0.0788 loss_0:0.1004 loss_1:0.1495 
2019-11-11 01:49:17 step:21380 loss:0.4194 l_f:0.4090 loss_0:0.4341 loss_1:0.4150 
2019-11-11 01:49:44 step:21400 loss:0.1871 l_f:0.1421 loss_0:0.1600 loss_1:0.2592 
2019-11-11 01:50:11 step:21420 loss:0.0860 l_f:0.0544 loss_0:0.0797 loss_1:0.1240 
2019-11-11 01:50:38 step:21440 loss:0.1494 l_f:0.1156 loss_0:0.1314 loss_1:0.2010 
2019-11-11 01:51:06 step:21460 loss:0.1401 l_f:0.0940 loss_0:0.1322 loss_1:0.1940 
2019-11-11 01:51:33 step:21480 loss:0.4496 l_f:0.4289 loss_0:0.4896 loss_1:0.4304 
2019-11-11 01:52:00 step:21500 loss:0.1508 l_f:0.1075 loss_0:0.1287 loss_1:0.2161 
2019-11-11 01:52:27 step:21520 loss:0.1787 l_f:0.1413 loss_0:0.1630 loss_1:0.2316 
2019-11-11 01:52:55 step:21540 loss:0.2054 l_f:0.1417 loss_0:0.1798 loss_1:0.2946 
2019-11-11 01:53:22 step:21560 loss:0.1985 l_f:0.1389 loss_0:0.1676 loss_1:0.2890 
2019-11-11 01:53:49 step:21580 loss:0.1281 l_f:0.0925 loss_0:0.1234 loss_1:0.1685 
2019-11-11 01:54:17 step:21600 loss:0.1518 l_f:0.1235 loss_0:0.1421 loss_1:0.1897 
2019-11-11 01:54:44 step:21620 loss:0.4118 l_f:0.3944 loss_0:0.4148 loss_1:0.4262 
2019-11-11 01:55:12 step:21640 loss:0.1143 l_f:0.0779 loss_0:0.1095 loss_1:0.1554 
2019-11-11 01:55:39 step:21660 loss:0.0963 l_f:0.0646 loss_0:0.1016 loss_1:0.1227 
2019-11-11 01:56:06 step:21680 loss:0.2062 l_f:0.1593 loss_0:0.1879 loss_1:0.2716 
2019-11-11 01:56:33 step:21700 loss:0.1611 l_f:0.1285 loss_0:0.1580 loss_1:0.1967 
2019-11-11 01:57:01 step:21720 loss:0.1798 l_f:0.1398 loss_0:0.1650 loss_1:0.2346 
2019-11-11 01:57:28 step:21740 loss:0.2008 l_f:0.1448 loss_0:0.1849 loss_1:0.2727 
2019-11-11 01:57:55 step:21760 loss:0.1245 l_f:0.0843 loss_0:0.0967 loss_1:0.1924 
2019-11-11 01:58:23 step:21780 loss:0.1455 l_f:0.0888 loss_0:0.1171 loss_1:0.2306 
2019-11-11 01:58:50 step:21800 loss:0.1632 l_f:0.1214 loss_0:0.1644 loss_1:0.2039 
2019-11-11 01:59:18 step:21820 loss:0.4686 l_f:0.4500 loss_0:0.5028 loss_1:0.4528 
2019-11-11 01:59:46 step:21840 loss:0.1922 l_f:0.1463 loss_0:0.1489 loss_1:0.2813 
2019-11-11 02:00:13 step:21860 loss:0.0949 l_f:0.0723 loss_0:0.0821 loss_1:0.1304 
2019-11-11 02:00:40 step:21880 loss:0.1080 l_f:0.0783 loss_0:0.0996 loss_1:0.1461 
2019-11-11 02:01:08 step:21900 loss:0.0867 l_f:0.0577 loss_0:0.0872 loss_1:0.1150 
2019-11-11 02:01:35 step:21920 loss:0.1087 l_f:0.0826 loss_0:0.0955 loss_1:0.1481 
2019-11-11 02:02:02 step:21940 loss:0.1461 l_f:0.0836 loss_0:0.1195 loss_1:0.2352 
2019-11-11 02:02:29 step:21960 loss:0.3945 l_f:0.3739 loss_0:0.4264 loss_1:0.3832 
2019-11-11 02:02:57 step:21980 loss:0.1089 l_f:0.0856 loss_0:0.1069 loss_1:0.1342 
2019-11-11 02:03:24 step:22000 loss:0.1432 l_f:0.1130 loss_0:0.1297 loss_1:0.1868 
2019-11-11 02:03:52 step:22020 loss:0.1192 l_f:0.0814 loss_0:0.1093 loss_1:0.1668 
2019-11-11 02:04:19 step:22040 loss:0.0769 l_f:0.0551 loss_0:0.0778 loss_1:0.0977 
2019-11-11 02:04:46 step:22060 loss:0.1721 l_f:0.1234 loss_0:0.1525 loss_1:0.2403 
2019-11-11 02:05:14 step:22080 loss:0.1165 l_f:0.0844 loss_0:0.1039 loss_1:0.1612 
2019-11-11 02:05:41 step:22100 loss:0.1413 l_f:0.0945 loss_0:0.1438 loss_1:0.1855 
2019-11-11 02:06:08 step:22120 loss:0.0984 l_f:0.0723 loss_0:0.1000 loss_1:0.1230 
2019-11-11 02:06:36 step:22140 loss:0.1546 l_f:0.1074 loss_0:0.1243 loss_1:0.2321 
2019-11-11 02:07:03 step:22160 loss:0.1372 l_f:0.1060 loss_0:0.1222 loss_1:0.1833 
2019-11-11 02:07:30 step:22180 loss:0.1725 l_f:0.1133 loss_0:0.1518 loss_1:0.2526 
2019-11-11 02:07:57 step:22200 loss:0.1764 l_f:0.1206 loss_0:0.1224 loss_1:0.2862 
2019-11-11 02:08:25 step:22220 loss:0.1181 l_f:0.0817 loss_0:0.1226 loss_1:0.1500 
2019-11-11 02:08:53 step:22240 loss:0.1077 l_f:0.0746 loss_0:0.0882 loss_1:0.1602 
2019-11-11 02:09:20 step:22260 loss:0.6491 l_f:0.6368 loss_0:0.6778 loss_1:0.6326 
2019-11-11 02:09:47 step:22280 loss:0.1028 l_f:0.0681 loss_0:0.0970 loss_1:0.1432 
2019-11-11 02:10:15 step:22300 loss:0.0923 l_f:0.0571 loss_0:0.0813 loss_1:0.1385 
2019-11-11 02:10:42 step:22320 loss:0.3957 l_f:0.3840 loss_0:0.4125 loss_1:0.3907 
2019-11-11 02:11:09 step:22340 loss:0.1300 l_f:0.0934 loss_0:0.1042 loss_1:0.1924 
2019-11-11 02:11:37 step:22360 loss:0.1772 l_f:0.1379 loss_0:0.1526 loss_1:0.2413 
2019-11-11 02:12:04 step:22380 loss:0.1504 l_f:0.1110 loss_0:0.1343 loss_1:0.2060 
2019-11-11 02:12:31 step:22400 loss:0.1438 l_f:0.1019 loss_0:0.1265 loss_1:0.2030 
2019-11-11 02:12:59 step:22420 loss:0.1406 l_f:0.0919 loss_0:0.1190 loss_1:0.2110 
2019-11-11 02:13:26 step:22440 loss:0.1378 l_f:0.0932 loss_0:0.1328 loss_1:0.1874 
2019-11-11 02:13:54 step:22460 loss:0.4350 l_f:0.4154 loss_0:0.4534 loss_1:0.4361 
2019-11-11 02:14:21 step:22480 loss:0.1555 l_f:0.1097 loss_0:0.1282 loss_1:0.2287 
2019-11-11 02:14:48 step:22500 loss:0.0871 l_f:0.0682 loss_0:0.0771 loss_1:0.1159 
2019-11-11 02:15:16 step:22520 loss:0.1513 l_f:0.1302 loss_0:0.1528 loss_1:0.1710 
2019-11-11 02:15:43 step:22540 loss:0.2198 l_f:0.1205 loss_0:0.1130 loss_1:0.4260 
2019-11-11 02:16:11 step:22560 loss:0.4431 l_f:0.4253 loss_0:0.4720 loss_1:0.4319 
2019-11-11 02:16:38 step:22580 loss:0.0909 l_f:0.0620 loss_0:0.1114 loss_1:0.0991 
2019-11-11 02:17:05 step:22600 loss:0.4432 l_f:0.4372 loss_0:0.4502 loss_1:0.4422 
2019-11-11 02:17:33 step:22620 loss:0.0922 l_f:0.0703 loss_0:0.0782 loss_1:0.1281 
2019-11-11 02:18:00 step:22640 loss:0.1683 l_f:0.1036 loss_0:0.1223 loss_1:0.2790 
2019-11-11 02:18:27 step:22660 loss:0.1126 l_f:0.0856 loss_0:0.0895 loss_1:0.1628 
2019-11-11 02:18:55 step:22680 loss:0.1005 l_f:0.0841 loss_0:0.1020 loss_1:0.1153 
2019-11-11 02:19:22 step:22700 loss:0.1274 l_f:0.0900 loss_0:0.1076 loss_1:0.1846 
2019-11-11 02:19:49 step:22720 loss:0.1349 l_f:0.0891 loss_0:0.1147 loss_1:0.2008 
2019-11-11 02:20:16 step:22740 loss:0.1652 l_f:0.1438 loss_0:0.1610 loss_1:0.1907 
2019-11-11 02:20:44 step:22760 loss:0.4931 l_f:0.4858 loss_0:0.5322 loss_1:0.4613 
2019-11-11 02:21:11 step:22780 loss:0.1880 l_f:0.1149 loss_0:0.1460 loss_1:0.3032 
2019-11-11 02:21:38 step:22800 loss:0.0917 l_f:0.0557 loss_0:0.0869 loss_1:0.1326 
2019-11-11 02:22:07 step:22820 loss:0.1660 l_f:0.1043 loss_0:0.1631 loss_1:0.2307 
2019-11-11 02:22:34 step:22840 loss:0.4924 l_f:0.4726 loss_0:0.5112 loss_1:0.4934 
2019-11-11 02:23:01 step:22860 loss:0.1409 l_f:0.1054 loss_0:0.1284 loss_1:0.1890 
2019-11-11 02:23:29 step:22880 loss:0.1233 l_f:0.0548 loss_0:0.0838 loss_1:0.2314 
2019-11-11 02:23:56 step:22900 loss:0.1178 l_f:0.0860 loss_0:0.1043 loss_1:0.1632 
2019-11-11 02:24:23 step:22920 loss:0.1320 l_f:0.1015 loss_0:0.1175 loss_1:0.1768 
2019-11-11 02:24:51 step:22940 loss:0.1926 l_f:0.1589 loss_0:0.1794 loss_1:0.2395 
2019-11-11 02:25:18 step:22960 loss:0.0945 l_f:0.0609 loss_0:0.0870 loss_1:0.1357 
2019-11-11 02:25:46 step:22980 loss:0.1415 l_f:0.1016 loss_0:0.1427 loss_1:0.1802 
2019-11-11 02:26:13 step:23000 loss:0.1258 l_f:0.0999 loss_0:0.1320 loss_1:0.1455 
2019-11-11 02:26:40 step:23020 loss:0.1703 l_f:0.1380 loss_0:0.1678 loss_1:0.2052 
2019-11-11 02:27:08 step:23040 loss:0.0980 l_f:0.0828 loss_0:0.0956 loss_1:0.1157 
2019-11-11 02:27:35 step:23060 loss:0.1557 l_f:0.1198 loss_0:0.1474 loss_1:0.1998 
2019-11-11 02:28:03 step:23080 loss:0.1427 l_f:0.1054 loss_0:0.1332 loss_1:0.1894 
2019-11-11 02:28:30 step:23100 loss:0.3899 l_f:0.3867 loss_0:0.3866 loss_1:0.3965 
2019-11-11 02:28:57 step:23120 loss:0.1272 l_f:0.0711 loss_0:0.1021 loss_1:0.2083 
2019-11-11 02:29:24 step:23140 loss:0.1018 l_f:0.0614 loss_0:0.0799 loss_1:0.1642 
2019-11-11 02:29:52 step:23160 loss:0.1192 l_f:0.0673 loss_0:0.1118 loss_1:0.1786 
2019-11-11 02:30:19 step:23180 loss:0.1025 l_f:0.0748 loss_0:0.0925 loss_1:0.1403 
2019-11-11 02:30:46 step:23200 loss:0.1370 l_f:0.0813 loss_0:0.1219 loss_1:0.2078 
2019-11-11 02:31:14 step:23220 loss:0.3944 l_f:0.3870 loss_0:0.3940 loss_1:0.4023 
2019-11-11 02:31:42 step:23240 loss:0.1503 l_f:0.1165 loss_0:0.1269 loss_1:0.2076 
2019-11-11 02:32:09 step:23260 loss:0.1598 l_f:0.1303 loss_0:0.1474 loss_1:0.2018 
2019-11-11 02:32:36 step:23280 loss:0.1478 l_f:0.1106 loss_0:0.1324 loss_1:0.2004 
2019-11-11 02:33:03 step:23300 loss:0.1449 l_f:0.1048 loss_0:0.1218 loss_1:0.2081 
2019-11-11 02:33:31 step:23320 loss:0.1650 l_f:0.1150 loss_0:0.1592 loss_1:0.2208 
2019-11-11 02:33:59 step:23340 loss:0.1465 l_f:0.1028 loss_0:0.1229 loss_1:0.2139 
2019-11-11 02:34:26 step:23360 loss:0.2689 l_f:0.2121 loss_0:0.2225 loss_1:0.3722 
2019-11-11 02:34:53 step:23380 loss:0.2144 l_f:0.1716 loss_0:0.2003 loss_1:0.2713 
2019-11-11 02:35:21 step:23400 loss:0.0988 l_f:0.0615 loss_0:0.0783 loss_1:0.1566 
2019-11-11 02:35:49 step:23420 loss:0.1151 l_f:0.0896 loss_0:0.1081 loss_1:0.1476 
2019-11-11 02:36:16 step:23440 loss:0.0812 l_f:0.0469 loss_0:0.0703 loss_1:0.1265 
2019-11-11 02:36:43 step:23460 loss:0.0919 l_f:0.0608 loss_0:0.0833 loss_1:0.1317 
2019-11-11 02:37:11 step:23480 loss:0.1761 l_f:0.1427 loss_0:0.1790 loss_1:0.2065 
2019-11-11 02:37:39 step:23500 loss:0.0902 l_f:0.0660 loss_0:0.0813 loss_1:0.1233 
2019-11-11 02:38:06 step:23520 loss:0.4177 l_f:0.4093 loss_0:0.4265 loss_1:0.4174 
2019-11-11 02:38:33 step:23540 loss:0.1997 l_f:0.1619 loss_0:0.1804 loss_1:0.2568 
2019-11-11 02:39:00 step:23560 loss:0.1361 l_f:0.0719 loss_0:0.1081 loss_1:0.2282 
2019-11-11 02:39:28 step:23580 loss:0.1131 l_f:0.0940 loss_0:0.1108 loss_1:0.1345 
2019-11-11 02:39:55 step:23600 loss:0.2018 l_f:0.1463 loss_0:0.2009 loss_1:0.2582 
2019-11-11 02:40:23 step:23620 loss:0.2024 l_f:0.1387 loss_0:0.1720 loss_1:0.2964 
2019-11-11 02:40:50 step:23640 loss:0.2973 l_f:0.2672 loss_0:0.2875 loss_1:0.3373 
2019-11-11 02:41:18 step:23660 loss:0.1016 l_f:0.0793 loss_0:0.1235 loss_1:0.1021 
2019-11-11 02:41:45 step:23680 loss:0.4424 l_f:0.4234 loss_0:0.4726 loss_1:0.4311 
2019-11-11 02:42:12 step:23700 loss:0.1502 l_f:0.1175 loss_0:0.1380 loss_1:0.1949 
2019-11-11 02:42:40 step:23720 loss:0.4110 l_f:0.3978 loss_0:0.4248 loss_1:0.4105 
2019-11-11 02:43:07 step:23740 loss:0.1307 l_f:0.1065 loss_0:0.1226 loss_1:0.1629 
2019-11-11 02:43:35 step:23760 loss:0.1533 l_f:0.1074 loss_0:0.1346 loss_1:0.2178 
2019-11-11 02:44:02 step:23780 loss:0.0775 l_f:0.0473 loss_0:0.0801 loss_1:0.1051 
2019-11-11 02:44:30 step:23800 loss:0.1212 l_f:0.0883 loss_0:0.0966 loss_1:0.1787 
2019-11-11 02:44:57 step:23820 loss:0.1342 l_f:0.0926 loss_0:0.1181 loss_1:0.1919 
2019-11-11 02:45:25 step:23840 loss:0.1536 l_f:0.1000 loss_0:0.1362 loss_1:0.2246 
2019-11-11 02:45:53 step:23860 loss:0.1577 l_f:0.1378 loss_0:0.1480 loss_1:0.1872 
2019-11-11 02:46:20 step:23880 loss:0.2246 l_f:0.2007 loss_0:0.2480 loss_1:0.2250 
2019-11-11 02:46:48 step:23900 loss:0.1206 l_f:0.0825 loss_0:0.1022 loss_1:0.1772 
2019-11-11 02:47:15 step:23920 loss:0.1488 l_f:0.0887 loss_0:0.1144 loss_1:0.2433 
2019-11-11 02:47:43 step:23940 loss:0.1912 l_f:0.0989 loss_0:0.1208 loss_1:0.3538 
2019-11-11 02:48:10 step:23960 loss:0.2373 l_f:0.2237 loss_0:0.2352 loss_1:0.2530 
2019-11-11 02:48:38 step:23980 loss:0.1481 l_f:0.0907 loss_0:0.1374 loss_1:0.2162 
2019-11-11 02:49:05 step:24000 loss:0.4079 l_f:0.3959 loss_0:0.4213 loss_1:0.4064 
2019-11-11 02:49:33 step:24020 loss:0.1613 l_f:0.0977 loss_0:0.1563 loss_1:0.2299 
2019-11-11 02:50:00 step:24040 loss:0.1529 l_f:0.1011 loss_0:0.1326 loss_1:0.2250 
2019-11-11 02:50:28 step:24060 loss:0.1681 l_f:0.1306 loss_0:0.1635 loss_1:0.2102 
2019-11-11 02:50:55 step:24080 loss:0.0891 l_f:0.0549 loss_0:0.0821 loss_1:0.1302 
2019-11-11 02:51:22 step:24100 loss:0.0934 l_f:0.0714 loss_0:0.0826 loss_1:0.1262 
2019-11-11 02:51:50 step:24120 loss:0.0989 l_f:0.0824 loss_0:0.0979 loss_1:0.1165 
2019-11-11 02:52:17 step:24140 loss:0.4761 l_f:0.4607 loss_0:0.5037 loss_1:0.4639 
2019-11-11 02:52:45 step:24160 loss:0.1025 l_f:0.0754 loss_0:0.0905 loss_1:0.1418 
2019-11-11 02:53:12 step:24180 loss:0.1997 l_f:0.1599 loss_0:0.1862 loss_1:0.2530 
2019-11-11 02:53:40 step:24200 loss:0.1927 l_f:0.1434 loss_0:0.1540 loss_1:0.2808 
2019-11-11 02:54:08 step:24220 loss:0.0883 l_f:0.0656 loss_0:0.0838 loss_1:0.1156 
2019-11-11 02:54:35 step:24240 loss:0.1279 l_f:0.0922 loss_0:0.1063 loss_1:0.1852 
2019-11-11 02:55:03 step:24260 loss:0.1528 l_f:0.1017 loss_0:0.1182 loss_1:0.2384 
2019-11-11 02:55:30 step:24280 loss:0.2241 l_f:0.1787 loss_0:0.2220 loss_1:0.2715 
2019-11-11 02:55:58 step:24300 loss:0.4632 l_f:0.4018 loss_0:0.4135 loss_1:0.5743 
2019-11-11 02:56:25 step:24320 loss:0.2727 l_f:0.2103 loss_0:0.2491 loss_1:0.3588 
2019-11-11 02:56:53 step:24340 loss:0.1815 l_f:0.1328 loss_0:0.1703 loss_1:0.2414 
2019-11-11 02:57:20 step:24360 loss:0.2139 l_f:0.1698 loss_0:0.1857 loss_1:0.2864 
2019-11-11 02:57:48 step:24380 loss:0.1775 l_f:0.1129 loss_0:0.1396 loss_1:0.2801 
2019-11-11 02:58:15 step:24400 loss:0.1152 l_f:0.0931 loss_0:0.1048 loss_1:0.1477 
2019-11-11 02:58:43 step:24420 loss:0.2476 l_f:0.2073 loss_0:0.2494 loss_1:0.2861 
2019-11-11 02:59:11 step:24440 loss:0.2467 l_f:0.1988 loss_0:0.2248 loss_1:0.3165 
2019-11-11 02:59:38 step:24460 loss:0.1630 l_f:0.1345 loss_0:0.1530 loss_1:0.2016 
2019-11-11 03:00:06 step:24480 loss:0.2089 l_f:0.1635 loss_0:0.2108 loss_1:0.2522 
2019-11-11 03:00:33 step:24500 loss:0.1724 l_f:0.1010 loss_0:0.1201 loss_1:0.2962 
2019-11-11 03:01:01 step:24520 loss:0.0791 l_f:0.0488 loss_0:0.0638 loss_1:0.1247 
2019-11-11 03:01:28 step:24540 loss:0.1224 l_f:0.0947 loss_0:0.1142 loss_1:0.1582 
2019-11-11 03:01:56 step:24560 loss:0.1390 l_f:0.0958 loss_0:0.1230 loss_1:0.1983 
